id,host_since,host_response_rate,neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_location
581,2012,100,XIII Aurelia,Entire rental unit,Entire home/apt,4,1,1,36,1,300,181,4.74,4.84,4.28
1209,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,1,51,1,365,181,4.69,4.81,4.9
3788,2012,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,55,1,300,181,4.49,4.63,4.9
4236,2014,100,I Centro Storico,Private room in serviced apartment,Private room,2,1,1,56,1,1125,181,4.93,4.98,4.8
4213,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,36,2,1125,181,4.86,4.93,4.84
11984,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,8,1,3,73,2,1125,181,4.85,4.98,4.9
5778,2015,100,V Prenestino/Centocelle,Private room in rental unit,Private room,2,1,1,37,2,1125,181,4.86,4.98,4.56
12417,2018,100,I Centro Storico,Entire rental unit,Entire home/apt,10,2.5,3,138,2,1124,181,4.87,4.87,4.94
2025,2014,100,I Centro Storico,Entire condominium (condo),Entire home/apt,6,3,3,80,2,90,181,4.81,4.82,4.84
1701,2013,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,4,1,2,57,3,1125,181,4.78,4.83,4.59
1084,2012,84,I Centro Storico,Entire rental unit,Entire home/apt,4,2,1,110,3,1124,181,4.66,4.67,4.96
3477,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,5,2,2,61,3,28,181,4.36,4.43,4.87
6041,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,66,1,1125,182,4.91,4.96,4.92
6732,2012,100,VIII Appia Antica,Entire rental unit,Entire home/apt,4,1,1,36,1,1125,182,4.49,4.42,4.73
14127,2018,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,2,73,1,1125,182,4.84,4.82,4.83
7661,2016,100,I Centro Storico,Private room in condominium (condo),Private room,2,1,1,53,1,1125,182,4.9,4.95,4.99
2743,2014,100,I Centro Storico,Private room in rental unit,Private room,1,1,1,50,1,1125,182,4.53,4.83,4.69
11855,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,3,112,1,15,182,4.87,4.91,4.74
9318,2015,100,I Centro Storico,Entire condominium (condo),Entire home/apt,2,1,1,75,2,1125,182,4.7,4.69,4.85
863,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,97,2,1125,182,4.47,4.5,4.91
7406,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,87,2,29,182,4.91,4.92,4.92
9662,2014,100,XIII Aurelia,Entire rental unit,Entire home/apt,4,1,1,45,2,1125,182,4.59,4.6,4.68
10326,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,69,2,1125,182,4.44,4.45,4.59
845,2012,100,VII San Giovanni/Cinecitta,Private room in condominium (condo),Private room,2,1,1,66,2,30,182,4.93,4.99,4.78
8918,2017,100,XIII Aurelia,Entire rental unit,Entire home/apt,6,2,2,125,2,1125,182,4.91,4.9,4.62
2527,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,108,3,1125,182,4.9,4.98,4.95
4128,2010,67,II Parioli/Nomentano,Entire rental unit,Entire home/apt,4,1.5,2,80,4,1125,182,4.64,4.66,4.53
5539,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,112,5,1124,182,4.6,4.83,4.89
270,2011,90,I Centro Storico,Entire condominium (condo),Entire home/apt,4,1,2,69,1,29,183,4.68,4.81,4.83
4288,2015,100,XII Monte Verde,Entire rental unit,Entire home/apt,5,1,3,74,1,1125,183,4.49,4.47,4.4
10004,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,82,1,1125,183,4.81,4.93,4.99
6076,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,2,84,2,1125,183,4.41,4.38,4.91
6906,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,77,2,28,183,4.79,4.7,4.97
7291,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,92,2,1125,183,4.75,4.81,4.98
10114,2017,96,XIII Aurelia,Entire condominium (condo),Entire home/apt,7,3,3,157,2,1125,183,4.85,4.95,4.87
6461,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,89,3,365,183,4.68,4.78,4.98
8313,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,90,1,1125,184,4.85,4.84,4.96
2714,2014,100,I Centro Storico,Private room in bed and breakfast,Private room,2,1,1,55,1,28,184,4.81,4.93,4.91
8259,2016,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,43,1,90,184,4.68,4.82,4.85
12949,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,5,2,2,122,1,1125,184,4.98,4.99,4.96
10822,2017,100,I Centro Storico,Private room in rental unit,Private room,2,2.5,1,35,1,16,184,4.53,4.65,4.75
758,2012,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,4,1,2,52,2,60,184,4.66,4.87,4.39
1171,2013,100,II Parioli/Nomentano,Entire rental unit,Entire home/apt,4,1,1,73,2,30,184,4.93,4.96,4.93
5351,2015,100,XII Monte Verde,Entire rental unit,Entire home/apt,3,1,1,55,2,1125,184,4.86,4.93,4.42
5696,2015,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,3,1,1,40,2,30,184,4.74,4.86,4.6
6171,2012,100,VIII Appia Antica,Entire rental unit,Entire home/apt,6,1,2,35,2,1125,184,4.64,4.76,4.47
13915,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,86,2,30,184,4.92,4.82,4.95
3831,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2.5,3,185,3,30,184,4.84,4.85,4.98
2045,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,54,4,28,184,4.85,4.89,4.97
1333,2013,100,XII Monte Verde,Private room in rental unit,Private room,1,1,1,40,6,30,184,4.74,4.72,4.63
6220,2015,100,II Parioli/Nomentano,Private room in rental unit,Private room,2,1,1,40,1,1125,185,4.85,4.91,4.72
8093,2016,100,I Centro Storico,Private room in rental unit,Private room,1,1,1,31,1,30,185,4.81,4.92,4.88
11763,2017,100,II Parioli/Nomentano,Entire loft,Entire home/apt,2,1,1,54,2,1125,185,4.88,4.88,4.69
5736,2015,100,XII Monte Verde,Entire rental unit,Entire home/apt,4,1,1,40,2,30,185,4.81,4.97,4.62
3225,2014,50,VII San Giovanni/Cinecitta,Private room in rental unit,Private room,2,1,1,29,2,1125,185,4.6,4.73,4.42
5908,2015,100,VIII Appia Antica,Private room in rental unit,Private room,2,1,1,40,2,35,185,4.8,4.77,4.68
12239,2017,90,I Centro Storico,Private room in rental unit,Private room,4,1,1,45,2,31,185,4.76,4.78,4.92
8143,2016,100,XIII Aurelia,Entire rental unit,Entire home/apt,6,2,2,98,2,1125,185,4.99,4.99,4.84
5254,2013,91,I Centro Storico,Entire rental unit,Entire home/apt,6,2,3,110,3,1124,185,4.74,4.8,4.92
59,2010,100,XII Monte Verde,Entire rental unit,Entire home/apt,2,1,1,40,4,28,185,4.53,4.82,4.28
2290,2014,100,XIII Aurelia,Entire rental unit,Entire home/apt,3,1,1,60,4,1125,185,4.74,4.57,4.73
6763,2012,100,VIII Appia Antica,Entire rental unit,Entire home/apt,4,1,1,45,1,1125,186,4.42,4.45,4.73
1563,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,135,2,900,186,4.51,4.45,4.91
4198,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,65,2,1125,186,4.79,4.86,4.93
7005,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,51,2,1125,186,4.83,4.91,4.7
234,2011,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,49,2,365,186,4.73,4.74,4.43
11510,2017,100,I Centro Storico,Private room in rental unit,Private room,3,1,1,38,2,30,186,4.56,4.7,4.49
1019,2012,60,I Centro Storico,Room in serviced apartment,Hotel room,5,1,1,61,2,60,186,4.14,4.4,4.59
255,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,109,3,365,186,4.94,4.97,4.95
6395,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,68,3,1125,186,4.81,4.78,4.97
11000,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,71,15,150,186,4.83,4.98,4.96
8992,2017,100,I Centro Storico,Private room in bed and breakfast,Private room,2,1,1,40,1,30,187,4.54,4.7,4.86
8071,2014,100,XIII Aurelia,Private room in rental unit,Private room,2,1,1,52,1,15,187,4.9,4.94,4.63
5188,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,112,2,1125,187,4.73,4.85,4.96
10040,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,65,2,1125,187,4.89,4.95,4.94
2422,2014,100,XII Monte Verde,Entire rental unit,Entire home/apt,5,1,2,450,3,180,187,4.69,4.75,4.53
7556,2016,100,II Parioli/Nomentano,Entire rental unit,Entire home/apt,2,1,1,50,3,30,187,4.97,4.99,4.83
3542,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1.5,1,88,3,1125,187,4.78,4.86,4.94
11629,2018,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,53,5,30,187,4.89,4.91,4.97
5561,2015,100,I Centro Storico,Entire condominium (condo),Entire home/apt,4,1,1,170,7,29,187,4.7,4.65,4.71
3487,2015,100,I Centro Storico,Room in hotel,Hotel room,2,1,1,57,1,1125,188,4.69,4.76,4.8
2827,2014,100,XII Monte Verde,Entire rental unit,Entire home/apt,4,1,1,80,2,1125,188,4.79,4.74,4.77
3521,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,105,2,1125,188,4.88,4.96,4.95
534,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,65,3,1125,188,4.59,4.36,4.96
3113,2014,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,4,1,1,51,3,180,188,4.84,4.95,4.51
3894,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,61,3,28,188,4.65,4.82,4.95
4387,2015,100,VIII Appia Antica,Entire rental unit,Entire home/apt,7,2.5,3,130,3,90,188,4.79,4.85,4.32
322,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,50,4,180,188,4.3,4.19,4.97
11401,2018,100,XIII Aurelia,Entire condominium (condo),Entire home/apt,5,1,2,59,2,28,189,4.85,4.8,4.83
3418,2015,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,4,1,1,80,2,1125,189,4.86,4.83,4.69
5489,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,6,1,2,89,2,30,189,4.84,4.79,4.95
12628,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,90,2,28,189,4.93,4.88,4.93
1493,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,70,2,1125,189,4.73,4.87,4.37
9410,2014,100,I Centro Storico,Entire loft,Entire home/apt,7,3,4,139,2,1125,189,4.86,4.87,4.85
1410,2011,80,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,68,3,300,189,4.82,4.87,4.97
1196,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,69,1,1125,190,4.32,4.39,4.9
5685,2015,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,4,1,1,75,1,1125,190,4.87,4.96,4.66
7947,2016,100,II Parioli/Nomentano,Entire rental unit,Entire home/apt,4,1,2,65,1,1125,190,4.9,4.92,4.76
9526,2017,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,38,1,1125,190,4.72,4.86,4.74
9376,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,5,2,3,235,1,1125,190,4.98,4.98,5
1902,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,117,2,1125,190,4.84,4.83,4.98
8234,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,136,2,1125,190,4.92,4.85,4.99
10715,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,45,2,28,190,4.88,4.88,4.92
781,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,145,3,1124,190,4.95,4.98,4.97
6298,2013,90,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,150,3,365,190,4.75,4.8,4.92
8582,2016,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,52,4,30,190,4.96,4.97,4.89
9370,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,2,44,1,1125,191,4.82,4.87,4.84
3607,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,92,2,1125,191,4.77,4.88,4.97
5782,2014,94,II Parioli/Nomentano,Entire rental unit,Entire home/apt,4,1,1,34,2,90,191,4.32,4.55,4.1
2881,2014,100,I Centro Storico,Private room in rental unit,Private room,1,1,1,40,2,1125,191,4.5,4.7,4.85
6243,2016,100,VII San Giovanni/Cinecitta,Entire condominium (condo),Entire home/apt,4,1,1,80,3,1125,191,4.94,4.93,4.74
763,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,66,1,30,192,4.43,4.61,4.91
6354,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,119,1,90,192,4.82,4.96,4.64
12594,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,56,1,30,192,4.93,5,4.7
6653,2014,100,II Parioli/Nomentano,Entire loft,Entire home/apt,2,1,1,37,2,1125,192,4.6,4.72,4.58
9811,2015,100,I Centro Storico,Private room in rental unit,Private room,3,1,1,49,2,28,192,4.92,4.95,4.9
151,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,64,3,365,192,4.45,4.44,4.89
772,2012,0,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,120,3,1125,192,4.74,4.77,4.8
10466,2017,88,I Centro Storico,Entire rental unit,Entire home/apt,8,2,3,100,3,30,192,4.92,4.9,4.88
7911,2016,96,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,70,1,14,193,4.73,4.7,4.96
9146,2017,100,I Centro Storico,Private room in bed and breakfast,Private room,1,1,1,34,1,30,193,4.55,4.77,4.82
9930,2017,100,I Centro Storico,Private room in bed and breakfast,Private room,1,1,1,30,1,30,193,4.68,4.9,4.89
9286,2016,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,53,1,90,193,4.9,4.9,4.97
4590,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,3,600,1,999,193,4.53,4.66,4.83
6991,2016,100,VII San Giovanni/Cinecitta,Private room in bed and breakfast,Private room,3,1,1,95,2,365,193,4.86,4.93,4.72
5827,2014,99,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,75,3,30,193,4.53,4.58,4.86
1576,2013,100,IX Eur,Private room in rental unit,Private room,2,1,1,45,3,1125,193,4.85,4.91,4.8
5592,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,10,5,5,160,3,1125,193,4.79,4.77,4.93
3430,2015,83,I Centro Storico,Entire rental unit,Entire home/apt,5,2,2,150,4,1125,193,4.77,4.88,4.88
8429,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,68,1,30,194,4.51,4.52,4.93
9268,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,1,85,1,20,194,4.95,4.95,4.98
11482,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,51,1,30,194,4.84,4.87,4.88
835,2012,100,XII Monte Verde,Entire rental unit,Entire home/apt,2,1,1,60,2,150,194,4.72,4.8,4.72
1488,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,70,2,1125,194,4.56,4.63,4.87
6797,2016,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,5,1,2,57,2,28,194,4.91,4.96,4.63
7699,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,66,2,10,194,4.85,4.86,4.95
9450,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1.5,1,96,2,1125,194,4.99,4.99,5
3298,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,8,2,5,161,2,1125,194,4.88,4.91,4.89
7855,2014,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,6,2,3,67,2,15,194,4.72,4.71,4.63
960,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,3,2,89,2,1125,194,4.48,4.55,4.9
7112,2016,100,III Monte Sacro,Entire rental unit,Entire home/apt,4,1,2,49,3,1125,194,4.86,4.86,4.79
4143,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,6,1.5,3,90,3,25,194,4.56,4.76,4.71
1101,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,92,3,15,194,4.6,4.61,4.91
5521,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,6,1,2,96,1,1125,195,4.88,4.86,4.95
9074,2014,100,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,4,1,2,60,1,1125,195,4.76,4.72,4.22
7663,2016,100,I Centro Storico,Private room in condominium (condo),Private room,1,1,1,37,1,1125,195,4.86,4.8,4.98
2687,2012,100,XII Monte Verde,Private room in rental unit,Private room,2,1,1,65,1,28,195,4.46,4.69,4.45
9249,2015,67,VII San Giovanni/Cinecitta,Private room in rental unit,Private room,2,1,1,70,1,30,195,4.57,4.77,4.71
6206,2016,100,II Parioli/Nomentano,Entire rental unit,Entire home/apt,4,1,2,80,2,1125,195,4.82,4.87,4.64
6289,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,89,2,31,195,4.91,4.92,4.97
9743,2017,100,XIII Aurelia,Entire rental unit,Entire home/apt,2,1,1,76,2,1125,195,4.88,4.94,4.81
116,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,34,3,60,195,4.04,4.16,4.37
8554,2016,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,55,4,30,195,4.95,4.94,4.91
5344,2015,100,V Prenestino/Centocelle,Private room in rental unit,Private room,4,1,1,25,1,1125,196,4.73,4.87,4.32
12427,2011,100,I Centro Storico,Entire loft,Entire home/apt,2,1,1,70,2,7,196,4.97,4.99,4.96
5612,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,6,1,3,97,2,1125,196,4.79,4.88,4.89
6455,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,79,3,1125,196,4.96,4.95,4.93
490,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,99,4,360,196,4.51,4.29,4.91
6549,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,7,1,2,183,4,1125,196,4.91,4.77,4.94
2327,2014,50,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,45,5,1000,196,4.41,4.59,4.63
443,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,1,85,1,1125,197,4.74,4.75,4.95
7444,2014,100,XIII Aurelia,Private room in rental unit,Private room,2,1,1,80,1,1125,197,4.9,4.94,4.64
7929,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,6,3.5,3,242,1,1125,197,4.89,4.8,4.98
7888,2014,100,I Centro Storico,Entire loft,Entire home/apt,4,2,1,79,2,29,197,4.75,4.76,4.95
2336,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2.5,3,340,2,1124,197,4.79,4.82,4.97
126,2017,100,I Centro Storico,Entire condominium (condo),Entire home/apt,4,1,1,89,3,99,197,4.6,4.64,4.61
1202,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,76,3,30,197,4.73,4.69,4.95
2526,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,75,3,1125,197,4.84,4.97,4.99
3200,2012,88,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,110,3,1125,197,4.76,4.79,4.96
7703,2010,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,83,3,1125,197,4.59,4.7,4.96
4799,2015,100,XIII Aurelia,Entire rental unit,Entire home/apt,4,1,1,39,1,1125,198,4.47,4.54,4.65
8202,2016,0,XIV Monte Mario,Entire rental unit,Entire home/apt,4,1,2,69,1,1125,198,4.81,4.78,4.85
10832,2017,67,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,2,1,1,30,1,1125,198,4.89,4.8,4.63
5879,2015,100,XI Arvalia/Portuense,Private room in townhouse,Private room,1,1,1,45,1,30,198,4.9,4.98,4.62
627,2012,100,I Centro Storico,Room in serviced apartment,Hotel room,2,1,1,75,1,30,198,4.65,4.69,4.93
2070,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,7,2,3,109,1,1125,198,4.72,4.65,4.81
2211,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,5,2,3,250,1,28,198,4.85,4.85,4.96
4532,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,85,2,1125,198,4.79,4.86,4.95
7504,2014,90,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,2,1,1,60,2,29,198,4.92,4.87,4.66
3995,2014,100,VII San Giovanni/Cinecitta,Private room in rental unit,Private room,3,1,1,45,2,1124,198,4.8,4.87,4.43
5007,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,101,2,29,198,4.97,4.98,4.89
6230,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,10,3,3,192,2,180,198,4.83,4.78,4.97
5939,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,53,3,1125,198,4.53,4.55,4.88
7682,2016,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,36,3,29,198,4.78,4.76,4.93
5329,2010,100,I Centro Storico,Entire rental unit,Entire home/apt,2,2,1,90,3,1125,198,4.81,4.8,4.96
9223,2017,100,XI Arvalia/Portuense,Entire rental unit,Entire home/apt,2,1,1,41,1,28,199,4.34,4.43,4.14
5885,2013,100,X Ostia/Acilia,Private room in bed and breakfast,Private room,2,1,1,25,1,1125,199,4.71,4.87,4.74
724,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,89,2,1125,199,4.74,4.62,4.58
7758,2016,86,I Centro Storico,Entire rental unit,Entire home/apt,5,2,3,185,2,1125,199,4.93,4.96,4.99
11197,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,97,2,120,199,4.79,4.54,4.97
7880,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,3,2,111,2,29,199,4.69,4.64,4.98
683,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,90,3,240,199,4.94,4.99,4.94
5418,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,2,52,3,60,199,4.78,4.93,4.63
6602,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,59,3,1125,199,4.85,4.91,5
10804,2016,46,XIII Aurelia,Entire condominium (condo),Entire home/apt,2,1,1,45,1,1125,200,4.39,4.42,4.66
3179,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,120,1,1125,200,4.65,4.78,4.87
10941,2017,100,I Centro Storico,Private room in rental unit,Private room,3,2.5,1,35,1,15,200,4.59,4.7,4.74
6122,2016,100,I Centro Storico,Entire condominium (condo),Entire home/apt,4,1,2,100,2,1125,200,4.73,4.7,4.95
5644,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,55,2,28,200,4.61,4.71,4.81
6475,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,6,1,2,59,2,21,200,4.61,4.68,4.93
10592,2017,100,XIV Monte Mario,Entire rental unit,Entire home/apt,6,1,2,60,2,31,200,4.8,4.76,4.75
461,2011,100,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,9,2,3,54,2,30,200,4.4,4.45,4.12
591,2012,0,I Centro Storico,Entire rental unit,Entire home/apt,5,2,1,80,2,100,200,4.58,4.72,4.88
1354,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,8,2,4,200,2,30,200,4.29,4.31,4.83
11925,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,325,2,1125,200,4.92,4.94,5
940,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,47,3,1125,200,4.45,4.08,4.94
7670,2016,100,I Centro Storico,Entire loft,Entire home/apt,4,1,1,92,1,29,201,4.9,4.89,4.96
8312,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,6,1,2,91,1,1125,201,4.88,4.84,4.96
